ID,Area,Item,Year,yield,avg_rainfall_,pest_ton,avg_temp
3037,India,Potatoes,2008,192973,1083,14485.33,25.57
3038,India,Potatoes,2008,192973,1083,14485.33,27.05
3039,India,Potatoes,2008,192973,1083,14485.33,25.78
3040,India,Potatoes,2008,192973,1083,14485.33,24.25
3041,India,Potatoes,2008,192973,1083,14485.33,25.35
3042,India,Potatoes,2008,192973,1083,14485.33,25.65
3043,India,Potatoes,2008,192973,1083,14485.33,25.68
3044,India,Potatoes,2008,192973,1083,14485.33,26.52
3045,India,Potatoes,2008,192973,1083,14485.33,27.45
3046,India,Potatoes,2008,192973,1083,14485.33,25.3
3047,India,Potatoes,2008,192973,1083,14485.33,25.88
3048,India,Potatoes,2008,192973,1083,14485.33,25.11
3049,India,Potatoes,2008,192973,1083,14485.33,24.25
3050,India,Potatoes,2008,192973,1083,14485.33,26.19
3051,India,Potatoes,2008,192973,1083,14485.33,25.68
3052,India,Potatoes,2008,192973,1083,14485.33,25.56
3053,India,Potatoes,2008,192973,1083,14485.33,25.23
3054,India,Potatoes,2008,192973,1083,14485.33,26.51
3055,India,Potatoes,2008,192973,1083,14485.33,24.51
3056,India,Potatoes,2008,192973,1083,14485.33,26.83
3057,India,Potatoes,2008,192973,1083,14485.33,26.83
3058,India,Potatoes,2008,192973,1083,14485.33,25.66
3059,India,"Rice, paddy",2008,32509,1083,14485.33,25.57
3060,India,"Rice, paddy",2008,32509,1083,14485.33,27.05
3061,India,"Rice, paddy",2008,32509,1083,14485.33,25.78
3062,India,"Rice, paddy",2008,32509,1083,14485.33,24.25
3063,India,"Rice, paddy",2008,32509,1083,14485.33,25.35
3064,India,"Rice, paddy",2008,32509,1083,14485.33,25.65
3065,India,"Rice, paddy",2008,32509,1083,14485.33,25.68
3066,India,"Rice, paddy",2008,32509,1083,14485.33,26.52
3067,India,"Rice, paddy",2008,32509,1083,14485.33,27.45
3068,India,"Rice, paddy",2008,32509,1083,14485.33,25.3
3069,India,"Rice, paddy",2008,32509,1083,14485.33,25.88
3070,India,"Rice, paddy",2008,32509,1083,14485.33,25.11
3071,India,"Rice, paddy",2008,32509,1083,14485.33,24.25
3072,India,"Rice, paddy",2008,32509,1083,14485.33,26.19
3073,India,"Rice, paddy",2008,32509,1083,14485.33,25.68
3074,India,"Rice, paddy",2008,32509,1083,14485.33,25.56
3075,India,"Rice, paddy",2008,32509,1083,14485.33,25.23
3076,India,"Rice, paddy",2008,32509,1083,14485.33,26.51
3077,India,"Rice, paddy",2008,32509,1083,14485.33,24.51
3078,India,"Rice, paddy",2008,32509,1083,14485.33,26.83
3079,India,"Rice, paddy",2008,32509,1083,14485.33,26.83
3080,India,"Rice, paddy",2008,32509,1083,14485.33,25.66
3081,India,Sorghum,2008,10209,1083,14485.33,25.57
3082,India,Sorghum,2008,10209,1083,14485.33,27.05
3083,India,Sorghum,2008,10209,1083,14485.33,25.78
3084,India,Sorghum,2008,10209,1083,14485.33,24.25
3085,India,Sorghum,2008,10209,1083,14485.33,25.35
3086,India,Sorghum,2008,10209,1083,14485.33,25.65
3087,India,Sorghum,2008,10209,1083,14485.33,25.68
3088,India,Sorghum,2008,10209,1083,14485.33,26.52
3089,India,Sorghum,2008,10209,1083,14485.33,27.45
3090,India,Sorghum,2008,10209,1083,14485.33,25.3
3091,India,Sorghum,2008,10209,1083,14485.33,25.88
3092,India,Sorghum,2008,10209,1083,14485.33,25.11
3093,India,Sorghum,2008,10209,1083,14485.33,24.25
3094,India,Sorghum,2008,10209,1083,14485.33,26.19
3095,India,Sorghum,2008,10209,1083,14485.33,25.68
3096,India,Sorghum,2008,10209,1083,14485.33,25.56
3097,India,Sorghum,2008,10209,1083,14485.33,25.23
3098,India,Sorghum,2008,10209,1083,14485.33,26.51
3099,India,Sorghum,2008,10209,1083,14485.33,24.51
3100,India,Sorghum,2008,10209,1083,14485.33,26.83
3101,India,Sorghum,2008,10209,1083,14485.33,26.83
3102,India,Sorghum,2008,10209,1083,14485.33,25.66
3103,India,Soybeans,2008,10415,1083,14485.33,25.57
3104,India,Soybeans,2008,10415,1083,14485.33,27.05
3105,India,Soybeans,2008,10415,1083,14485.33,25.78
3106,India,Soybeans,2008,10415,1083,14485.33,24.25
3107,India,Soybeans,2008,10415,1083,14485.33,25.35
3108,India,Soybeans,2008,10415,1083,14485.33,25.65
3109,India,Soybeans,2008,10415,1083,14485.33,25.68
3110,India,Soybeans,2008,10415,1083,14485.33,26.52
3111,India,Soybeans,2008,10415,1083,14485.33,27.45
3112,India,Soybeans,2008,10415,1083,14485.33,25.3
3113,India,Soybeans,2008,10415,1083,14485.33,25.88
3114,India,Soybeans,2008,10415,1083,14485.33,25.11
3115,India,Soybeans,2008,10415,1083,14485.33,24.25
3116,India,Soybeans,2008,10415,1083,14485.33,26.19
3117,India,Soybeans,2008,10415,1083,14485.33,25.68
3118,India,Soybeans,2008,10415,1083,14485.33,25.56
3119,India,Soybeans,2008,10415,1083,14485.33,25.23
3120,India,Soybeans,2008,10415,1083,14485.33,26.51
3121,India,Soybeans,2008,10415,1083,14485.33,24.51
3122,India,Soybeans,2008,10415,1083,14485.33,26.83
3123,India,Soybeans,2008,10415,1083,14485.33,26.83
3124,India,Soybeans,2008,10415,1083,14485.33,25.66
3125,India,Sweet potatoes,2008,88943,1083,14485.33,25.57
3126,India,Sweet potatoes,2008,88943,1083,14485.33,27.05
3127,India,Sweet potatoes,2008,88943,1083,14485.33,25.78
3128,India,Sweet potatoes,2008,88943,1083,14485.33,24.25
3129,India,Sweet potatoes,2008,88943,1083,14485.33,25.35
3130,India,Sweet potatoes,2008,88943,1083,14485.33,25.65
3131,India,Sweet potatoes,2008,88943,1083,14485.33,25.68
3132,India,Sweet potatoes,2008,88943,1083,14485.33,26.52
3133,India,Sweet potatoes,2008,88943,1083,14485.33,27.45
3134,India,Sweet potatoes,2008,88943,1083,14485.33,25.3
3135,India,Sweet potatoes,2008,88943,1083,14485.33,25.88
3136,India,Sweet potatoes,2008,88943,1083,14485.33,25.11
3137,India,Sweet potatoes,2008,88943,1083,14485.33,24.25
3138,India,Sweet potatoes,2008,88943,1083,14485.33,26.19
3139,India,Sweet potatoes,2008,88943,1083,14485.33,25.68
3140,India,Sweet potatoes,2008,88943,1083,14485.33,25.56
3141,India,Sweet potatoes,2008,88943,1083,14485.33,25.23
3142,India,Sweet potatoes,2008,88943,1083,14485.33,26.51
3143,India,Sweet potatoes,2008,88943,1083,14485.33,24.51
3144,India,Sweet potatoes,2008,88943,1083,14485.33,26.83
3145,India,Sweet potatoes,2008,88943,1083,14485.33,26.83
3146,India,Sweet potatoes,2008,88943,1083,14485.33,25.66
3147,India,Wheat,2008,28022,1083,14485.33,25.57
3148,India,Wheat,2008,28022,1083,14485.33,27.05
3149,India,Wheat,2008,28022,1083,14485.33,25.78
3150,India,Wheat,2008,28022,1083,14485.33,24.25
3151,India,Wheat,2008,28022,1083,14485.33,25.35
3152,India,Wheat,2008,28022,1083,14485.33,25.65
3153,India,Wheat,2008,28022,1083,14485.33,25.68
3154,India,Wheat,2008,28022,1083,14485.33,26.52
3155,India,Wheat,2008,28022,1083,14485.33,27.45
3156,India,Wheat,2008,28022,1083,14485.33,25.3
3157,India,Wheat,2008,28022,1083,14485.33,25.88
3158,India,Wheat,2008,28022,1083,14485.33,25.11
3159,India,Wheat,2008,28022,1083,14485.33,24.25
3160,India,Wheat,2008,28022,1083,14485.33,26.19
3161,India,Wheat,2008,28022,1083,14485.33,25.68
3162,India,Wheat,2008,28022,1083,14485.33,25.56
3163,India,Wheat,2008,28022,1083,14485.33,25.23
3164,India,Wheat,2008,28022,1083,14485.33,26.51
3165,India,Wheat,2008,28022,1083,14485.33,24.51
3166,India,Wheat,2008,28022,1083,14485.33,26.83
3167,India,Wheat,2008,28022,1083,14485.33,26.83
3168,India,Wheat,2008,28022,1083,14485.33,25.66
3169,India,Cassava,2009,343433,1083,28707.01,26.55
3170,India,Cassava,2009,343433,1083,28707.01,28.1
3171,India,Cassava,2009,343433,1083,28707.01,26.76
3172,India,Cassava,2009,343433,1083,28707.01,24.87
3173,India,Cassava,2009,343433,1083,28707.01,25.73
3174,India,Cassava,2009,343433,1083,28707.01,26.68
3175,India,Cassava,2009,343433,1083,28707.01,26.55
3176,India,Cassava,2009,343433,1083,28707.01,27.15
3177,India,Cassava,2009,343433,1083,28707.01,28.03
3178,India,Cassava,2009,343433,1083,28707.01,26.41
3179,India,Cassava,2009,343433,1083,28707.01,26.92
3180,India,Cassava,2009,343433,1083,28707.01,25.99
3181,India,Cassava,2009,343433,1083,28707.01,24.87
3182,India,Cassava,2009,343433,1083,28707.01,27.14
3183,India,Cassava,2009,343433,1083,28707.01,26.55
3184,India,Cassava,2009,343433,1083,28707.01,26.31
3185,India,Cassava,2009,343433,1083,28707.01,25.87
3186,India,Cassava,2009,343433,1083,28707.01,27.43
3187,India,Cassava,2009,343433,1083,28707.01,25.38
3188,India,Cassava,2009,343433,1083,28707.01,27.82
3189,India,Cassava,2009,343433,1083,28707.01,27.82
3190,India,Cassava,2009,343433,1083,28707.01,26.55
3191,India,Maize,2009,20238,1083,28707.01,26.55
3192,India,Maize,2009,20238,1083,28707.01,28.1
3193,India,Maize,2009,20238,1083,28707.01,26.76
3194,India,Maize,2009,20238,1083,28707.01,24.87
3195,India,Maize,2009,20238,1083,28707.01,25.73
3196,India,Maize,2009,20238,1083,28707.01,26.68
3197,India,Maize,2009,20238,1083,28707.01,26.55
3198,India,Maize,2009,20238,1083,28707.01,27.15
3199,India,Maize,2009,20238,1083,28707.01,28.03
3200,India,Maize,2009,20238,1083,28707.01,26.41
3201,India,Maize,2009,20238,1083,28707.01,26.92
3202,India,Maize,2009,20238,1083,28707.01,25.99
3203,India,Maize,2009,20238,1083,28707.01,24.87
3204,India,Maize,2009,20238,1083,28707.01,27.14
3205,India,Maize,2009,20238,1083,28707.01,26.55
3206,India,Maize,2009,20238,1083,28707.01,26.31
3207,India,Maize,2009,20238,1083,28707.01,25.87
3208,India,Maize,2009,20238,1083,28707.01,27.43
3209,India,Maize,2009,20238,1083,28707.01,25.38
3210,India,Maize,2009,20238,1083,28707.01,27.82
3211,India,Maize,2009,20238,1083,28707.01,27.82
3212,India,Maize,2009,20238,1083,28707.01,26.55
3213,India,Potatoes,2009,188103,1083,28707.01,26.55
3214,India,Potatoes,2009,188103,1083,28707.01,28.1
3215,India,Potatoes,2009,188103,1083,28707.01,26.76
3216,India,Potatoes,2009,188103,1083,28707.01,24.87
3217,India,Potatoes,2009,188103,1083,28707.01,25.73
3218,India,Potatoes,2009,188103,1083,28707.01,26.68
3219,India,Potatoes,2009,188103,1083,28707.01,26.55
3220,India,Potatoes,2009,188103,1083,28707.01,27.15
3221,India,Potatoes,2009,188103,1083,28707.01,28.03
3222,India,Potatoes,2009,188103,1083,28707.01,26.41
3223,India,Potatoes,2009,188103,1083,28707.01,26.92
3224,India,Potatoes,2009,188103,1083,28707.01,25.99
3225,India,Potatoes,2009,188103,1083,28707.01,24.87
3226,India,Potatoes,2009,188103,1083,28707.01,27.14
3227,India,Potatoes,2009,188103,1083,28707.01,26.55
3228,India,Potatoes,2009,188103,1083,28707.01,26.31
3229,India,Potatoes,2009,188103,1083,28707.01,25.87
3230,India,Potatoes,2009,188103,1083,28707.01,27.43
3231,India,Potatoes,2009,188103,1083,28707.01,25.38
3232,India,Potatoes,2009,188103,1083,28707.01,27.82
3233,India,Potatoes,2009,188103,1083,28707.01,27.82
3234,India,Potatoes,2009,188103,1083,28707.01,26.55
3235,India,"Rice, paddy",2009,32366,1083,28707.01,26.55
3236,India,"Rice, paddy",2009,32366,1083,28707.01,28.1
3237,India,"Rice, paddy",2009,32366,1083,28707.01,26.76
3238,India,"Rice, paddy",2009,32366,1083,28707.01,24.87
3239,India,"Rice, paddy",2009,32366,1083,28707.01,25.73
3240,India,"Rice, paddy",2009,32366,1083,28707.01,26.68
3241,India,"Rice, paddy",2009,32366,1083,28707.01,26.55
3242,India,"Rice, paddy",2009,32366,1083,28707.01,27.15
3243,India,"Rice, paddy",2009,32366,1083,28707.01,28.03
3244,India,"Rice, paddy",2009,32366,1083,28707.01,26.41
3245,India,"Rice, paddy",2009,32366,1083,28707.01,26.92
3246,India,"Rice, paddy",2009,32366,1083,28707.01,25.99
3247,India,"Rice, paddy",2009,32366,1083,28707.01,24.87
3248,India,"Rice, paddy",2009,32366,1083,28707.01,27.14
3249,India,"Rice, paddy",2009,32366,1083,28707.01,26.55
3250,India,"Rice, paddy",2009,32366,1083,28707.01,26.31
3251,India,"Rice, paddy",2009,32366,1083,28707.01,25.87
3252,India,"Rice, paddy",2009,32366,1083,28707.01,27.43
3253,India,"Rice, paddy",2009,32366,1083,28707.01,25.38
3254,India,"Rice, paddy",2009,32366,1083,28707.01,27.82
3255,India,"Rice, paddy",2009,32366,1083,28707.01,27.82
3256,India,"Rice, paddy",2009,32366,1083,28707.01,26.55
3257,India,Sorghum,2009,9621,1083,28707.01,26.55
3258,India,Sorghum,2009,9621,1083,28707.01,28.1
3259,India,Sorghum,2009,9621,1083,28707.01,26.76
3260,India,Sorghum,2009,9621,1083,28707.01,24.87
3261,India,Sorghum,2009,9621,1083,28707.01,25.73
3262,India,Sorghum,2009,9621,1083,28707.01,26.68
3263,India,Sorghum,2009,9621,1083,28707.01,26.55
3264,India,Sorghum,2009,9621,1083,28707.01,27.15
3265,India,Sorghum,2009,9621,1083,28707.01,28.03
3266,India,Sorghum,2009,9621,1083,28707.01,26.41
3267,India,Sorghum,2009,9621,1083,28707.01,26.92
3268,India,Sorghum,2009,9621,1083,28707.01,25.99
3269,India,Sorghum,2009,9621,1083,28707.01,24.87
3270,India,Sorghum,2009,9621,1083,28707.01,27.14
3271,India,Sorghum,2009,9621,1083,28707.01,26.55
3272,India,Sorghum,2009,9621,1083,28707.01,26.31
3273,India,Sorghum,2009,9621,1083,28707.01,25.87
3274,India,Sorghum,2009,9621,1083,28707.01,27.43
3275,India,Sorghum,2009,9621,1083,28707.01,25.38
3276,India,Sorghum,2009,9621,1083,28707.01,27.82
3277,India,Sorghum,2009,9621,1083,28707.01,27.82
3278,India,Sorghum,2009,9621,1083,28707.01,26.55
3279,India,Soybeans,2009,10236,1083,28707.01,26.55
3280,India,Soybeans,2009,10236,1083,28707.01,28.1
3281,India,Soybeans,2009,10236,1083,28707.01,26.76
3282,India,Soybeans,2009,10236,1083,28707.01,24.87
3283,India,Soybeans,2009,10236,1083,28707.01,25.73
3284,India,Soybeans,2009,10236,1083,28707.01,26.68
3285,India,Soybeans,2009,10236,1083,28707.01,26.55
3286,India,Soybeans,2009,10236,1083,28707.01,27.15
3287,India,Soybeans,2009,10236,1083,28707.01,28.03
3288,India,Soybeans,2009,10236,1083,28707.01,26.41
3289,India,Soybeans,2009,10236,1083,28707.01,26.92
3290,India,Soybeans,2009,10236,1083,28707.01,25.99
3291,India,Soybeans,2009,10236,1083,28707.01,24.87
3292,India,Soybeans,2009,10236,1083,28707.01,27.14
3293,India,Soybeans,2009,10236,1083,28707.01,26.55
3294,India,Soybeans,2009,10236,1083,28707.01,26.31
3295,India,Soybeans,2009,10236,1083,28707.01,25.87
3296,India,Soybeans,2009,10236,1083,28707.01,27.43
3297,India,Soybeans,2009,10236,1083,28707.01,25.38
3298,India,Soybeans,2009,10236,1083,28707.01,27.82
3299,India,Soybeans,2009,10236,1083,28707.01,27.82
3300,India,Soybeans,2009,10236,1083,28707.01,26.55
3301,India,Sweet potatoes,2009,90080,1083,28707.01,26.55
3302,India,Sweet potatoes,2009,90080,1083,28707.01,28.1
3303,India,Sweet potatoes,2009,90080,1083,28707.01,26.76
3304,India,Sweet potatoes,2009,90080,1083,28707.01,24.87
3305,India,Sweet potatoes,2009,90080,1083,28707.01,25.73
3306,India,Sweet potatoes,2009,90080,1083,28707.01,26.68
3307,India,Sweet potatoes,2009,90080,1083,28707.01,26.55
3308,India,Sweet potatoes,2009,90080,1083,28707.01,27.15
3309,India,Sweet potatoes,2009,90080,1083,28707.01,28.03
3310,India,Sweet potatoes,2009,90080,1083,28707.01,26.41
3311,India,Sweet potatoes,2009,90080,1083,28707.01,26.92
3312,India,Sweet potatoes,2009,90080,1083,28707.01,25.99
3313,India,Sweet potatoes,2009,90080,1083,28707.01,24.87
3314,India,Sweet potatoes,2009,90080,1083,28707.01,27.14
3315,India,Sweet potatoes,2009,90080,1083,28707.01,26.55
3316,India,Sweet potatoes,2009,90080,1083,28707.01,26.31
3317,India,Sweet potatoes,2009,90080,1083,28707.01,25.87
3318,India,Sweet potatoes,2009,90080,1083,28707.01,27.43
3319,India,Sweet potatoes,2009,90080,1083,28707.01,25.38
3320,India,Sweet potatoes,2009,90080,1083,28707.01,27.82
3321,India,Sweet potatoes,2009,90080,1083,28707.01,27.82
3322,India,Sweet potatoes,2009,90080,1083,28707.01,26.55
3323,India,Wheat,2009,29071,1083,28707.01,26.55
3324,India,Wheat,2009,29071,1083,28707.01,28.1
3325,India,Wheat,2009,29071,1083,28707.01,26.76
3326,India,Wheat,2009,29071,1083,28707.01,24.87
3327,India,Wheat,2009,29071,1083,28707.01,25.73
3328,India,Wheat,2009,29071,1083,28707.01,26.68
3329,India,Wheat,2009,29071,1083,28707.01,26.55
3330,India,Wheat,2009,29071,1083,28707.01,27.15
3331,India,Wheat,2009,29071,1083,28707.01,28.03
3332,India,Wheat,2009,29071,1083,28707.01,26.41
3333,India,Wheat,2009,29071,1083,28707.01,26.92
3334,India,Wheat,2009,29071,1083,28707.01,25.99
3335,India,Wheat,2009,29071,1083,28707.01,24.87
3336,India,Wheat,2009,29071,1083,28707.01,27.14
3337,India,Wheat,2009,29071,1083,28707.01,26.55
3338,India,Wheat,2009,29071,1083,28707.01,26.31
3339,India,Wheat,2009,29071,1083,28707.01,25.87
3340,India,Wheat,2009,29071,1083,28707.01,27.43
3341,India,Wheat,2009,29071,1083,28707.01,25.38
3342,India,Wheat,2009,29071,1083,28707.01,27.82
3343,India,Wheat,2009,29071,1083,28707.01,27.82
3344,India,Wheat,2009,29071,1083,28707.01,26.55
3345,India,Cassava,2010,347555,1083,40093.69,26.51
3346,India,Cassava,2010,347555,1083,40093.69,28.02
3347,India,Cassava,2010,347555,1083,40093.69,26.81
3348,India,Cassava,2010,347555,1083,40093.69,24.98
3349,India,Cassava,2010,347555,1083,40093.69,25.71
3350,India,Cassava,2010,347555,1083,40093.69,26.61
3351,India,Cassava,2010,347555,1083,40093.69,26.52
3352,India,Cassava,2010,347555,1083,40093.69,27.29
3353,India,Cassava,2010,347555,1083,40093.69,27.69
3354,India,Cassava,2010,347555,1083,40093.69,26.31
3355,India,Cassava,2010,347555,1083,40093.69,26.82
3356,India,Cassava,2010,347555,1083,40093.69,26.02
3357,India,Cassava,2010,347555,1083,40093.69,24.98
3358,India,Cassava,2010,347555,1083,40093.69,26.93
3359,India,Cassava,2010,347555,1083,40093.69,26.52
3360,India,Cassava,2010,347555,1083,40093.69,26.54
3361,India,Cassava,2010,347555,1083,40093.69,25.75
3362,India,Cassava,2010,347555,1083,40093.69,27.16
3363,India,Cassava,2010,347555,1083,40093.69,25.54
3364,India,Cassava,2010,347555,1083,40093.69,27.68
3365,India,Cassava,2010,347555,1083,40093.69,27.68
3366,India,Cassava,2010,347555,1083,40093.69,26.67
3367,India,Maize,2010,25401,1083,40093.69,26.51
3368,India,Maize,2010,25401,1083,40093.69,28.02
3369,India,Maize,2010,25401,1083,40093.69,26.81
3370,India,Maize,2010,25401,1083,40093.69,24.98
3371,India,Maize,2010,25401,1083,40093.69,25.71
3372,India,Maize,2010,25401,1083,40093.69,26.61
3373,India,Maize,2010,25401,1083,40093.69,26.52
3374,India,Maize,2010,25401,1083,40093.69,27.29
3375,India,Maize,2010,25401,1083,40093.69,27.69
3376,India,Maize,2010,25401,1083,40093.69,26.31
3377,India,Maize,2010,25401,1083,40093.69,26.82
3378,India,Maize,2010,25401,1083,40093.69,26.02
3379,India,Maize,2010,25401,1083,40093.69,24.98
3380,India,Maize,2010,25401,1083,40093.69,26.93
3381,India,Maize,2010,25401,1083,40093.69,26.52
3382,India,Maize,2010,25401,1083,40093.69,26.54
3383,India,Maize,2010,25401,1083,40093.69,25.75
3384,India,Maize,2010,25401,1083,40093.69,27.16
3385,India,Maize,2010,25401,1083,40093.69,25.54
3386,India,Maize,2010,25401,1083,40093.69,27.68
3387,India,Maize,2010,25401,1083,40093.69,27.68
3388,India,Maize,2010,25401,1083,40093.69,26.67
3389,India,Potatoes,2010,199299,1083,40093.69,26.51
3390,India,Potatoes,2010,199299,1083,40093.69,28.02
3391,India,Potatoes,2010,199299,1083,40093.69,26.81
3392,India,Potatoes,2010,199299,1083,40093.69,24.98
3393,India,Potatoes,2010,199299,1083,40093.69,25.71
3394,India,Potatoes,2010,199299,1083,40093.69,26.61
3395,India,Potatoes,2010,199299,1083,40093.69,26.52
3396,India,Potatoes,2010,199299,1083,40093.69,27.29
3397,India,Potatoes,2010,199299,1083,40093.69,27.69
3398,India,Potatoes,2010,199299,1083,40093.69,26.31
3399,India,Potatoes,2010,199299,1083,40093.69,26.82
3400,India,Potatoes,2010,199299,1083,40093.69,26.02
3401,India,Potatoes,2010,199299,1083,40093.69,24.98
3402,India,Potatoes,2010,199299,1083,40093.69,26.93
3403,India,Potatoes,2010,199299,1083,40093.69,26.52
3404,India,Potatoes,2010,199299,1083,40093.69,26.54
3405,India,Potatoes,2010,199299,1083,40093.69,25.75
3406,India,Potatoes,2010,199299,1083,40093.69,27.16
3407,India,Potatoes,2010,199299,1083,40093.69,25.54
3408,India,Potatoes,2010,199299,1083,40093.69,27.68
3409,India,Potatoes,2010,199299,1083,40093.69,27.68
3410,India,Potatoes,2010,199299,1083,40093.69,26.67
3411,India,"Rice, paddy",2010,33587,1083,40093.69,26.51
3412,India,"Rice, paddy",2010,33587,1083,40093.69,28.02
3413,India,"Rice, paddy",2010,33587,1083,40093.69,26.81
3414,India,"Rice, paddy",2010,33587,1083,40093.69,24.98
3415,India,"Rice, paddy",2010,33587,1083,40093.69,25.71
3416,India,"Rice, paddy",2010,33587,1083,40093.69,26.61
3417,India,"Rice, paddy",2010,33587,1083,40093.69,26.52
3418,India,"Rice, paddy",2010,33587,1083,40093.69,27.29
3419,India,"Rice, paddy",2010,33587,1083,40093.69,27.69
3420,India,"Rice, paddy",2010,33587,1083,40093.69,26.31
3421,India,"Rice, paddy",2010,33587,1083,40093.69,26.82
3422,India,"Rice, paddy",2010,33587,1083,40093.69,26.02
3423,India,"Rice, paddy",2010,33587,1083,40093.69,24.98
3424,India,"Rice, paddy",2010,33587,1083,40093.69,26.93
3425,India,"Rice, paddy",2010,33587,1083,40093.69,26.52
3426,India,"Rice, paddy",2010,33587,1083,40093.69,26.54
3427,India,"Rice, paddy",2010,33587,1083,40093.69,25.75
3428,India,"Rice, paddy",2010,33587,1083,40093.69,27.16
3429,India,"Rice, paddy",2010,33587,1083,40093.69,25.54
3430,India,"Rice, paddy",2010,33587,1083,40093.69,27.68
3431,India,"Rice, paddy",2010,33587,1083,40093.69,27.68
3432,India,"Rice, paddy",2010,33587,1083,40093.69,26.67
3433,India,Sorghum,2010,8602,1083,40093.69,26.51
3434,India,Sorghum,2010,8602,1083,40093.69,28.02
3435,India,Sorghum,2010,8602,1083,40093.69,26.81
3436,India,Sorghum,2010,8602,1083,40093.69,24.98
3437,India,Sorghum,2010,8602,1083,40093.69,25.71
3438,India,Sorghum,2010,8602,1083,40093.69,26.61
3439,India,Sorghum,2010,8602,1083,40093.69,26.52
3440,India,Sorghum,2010,8602,1083,40093.69,27.29
3441,India,Sorghum,2010,8602,1083,40093.69,27.69
3442,India,Sorghum,2010,8602,1083,40093.69,26.31
3443,India,Sorghum,2010,8602,1083,40093.69,26.82
3444,India,Sorghum,2010,8602,1083,40093.69,26.02
3445,India,Sorghum,2010,8602,1083,40093.69,24.98
3446,India,Sorghum,2010,8602,1083,40093.69,26.93
3447,India,Sorghum,2010,8602,1083,40093.69,26.52
3448,India,Sorghum,2010,8602,1083,40093.69,26.54
3449,India,Sorghum,2010,8602,1083,40093.69,25.75
3450,India,Sorghum,2010,8602,1083,40093.69,27.16
3451,India,Sorghum,2010,8602,1083,40093.69,25.54
3452,India,Sorghum,2010,8602,1083,40093.69,27.68
3453,India,Sorghum,2010,8602,1083,40093.69,27.68
3454,India,Sorghum,2010,8602,1083,40093.69,26.67
3455,India,Soybeans,2010,13330,1083,40093.69,26.51
3456,India,Soybeans,2010,13330,1083,40093.69,28.02
3457,India,Soybeans,2010,13330,1083,40093.69,26.81
3458,India,Soybeans,2010,13330,1083,40093.69,24.98
3459,India,Soybeans,2010,13330,1083,40093.69,25.71
3460,India,Soybeans,2010,13330,1083,40093.69,26.61
3461,India,Soybeans,2010,13330,1083,40093.69,26.52
3462,India,Soybeans,2010,13330,1083,40093.69,27.29
3463,India,Soybeans,2010,13330,1083,40093.69,27.69
3464,India,Soybeans,2010,13330,1083,40093.69,26.31
3465,India,Soybeans,2010,13330,1083,40093.69,26.82
3466,India,Soybeans,2010,13330,1083,40093.69,26.02
3467,India,Soybeans,2010,13330,1083,40093.69,24.98
3468,India,Soybeans,2010,13330,1083,40093.69,26.93
3469,India,Soybeans,2010,13330,1083,40093.69,26.52
3470,India,Soybeans,2010,13330,1083,40093.69,26.54
3471,India,Soybeans,2010,13330,1083,40093.69,25.75
3472,India,Soybeans,2010,13330,1083,40093.69,27.16
3473,India,Soybeans,2010,13330,1083,40093.69,25.54
3474,India,Soybeans,2010,13330,1083,40093.69,27.68
3475,India,Soybeans,2010,13330,1083,40093.69,27.68
3476,India,Soybeans,2010,13330,1083,40093.69,26.67
3477,India,Sweet potatoes,2010,92069,1083,40093.69,26.51
3478,India,Sweet potatoes,2010,92069,1083,40093.69,28.02
3479,India,Sweet potatoes,2010,92069,1083,40093.69,26.81
3480,India,Sweet potatoes,2010,92069,1083,40093.69,24.98
3481,India,Sweet potatoes,2010,92069,1083,40093.69,25.71
3482,India,Sweet potatoes,2010,92069,1083,40093.69,26.61
3483,India,Sweet potatoes,2010,92069,1083,40093.69,26.52
3484,India,Sweet potatoes,2010,92069,1083,40093.69,27.29
3485,India,Sweet potatoes,2010,92069,1083,40093.69,27.69
3486,India,Sweet potatoes,2010,92069,1083,40093.69,26.31
3487,India,Sweet potatoes,2010,92069,1083,40093.69,26.82
3488,India,Sweet potatoes,2010,92069,1083,40093.69,26.02
3489,India,Sweet potatoes,2010,92069,1083,40093.69,24.98
3490,India,Sweet potatoes,2010,92069,1083,40093.69,26.93
3491,India,Sweet potatoes,2010,92069,1083,40093.69,26.52
3492,India,Sweet potatoes,2010,92069,1083,40093.69,26.54
3493,India,Sweet potatoes,2010,92069,1083,40093.69,25.75
3494,India,Sweet potatoes,2010,92069,1083,40093.69,27.16
3495,India,Sweet potatoes,2010,92069,1083,40093.69,25.54
3496,India,Sweet potatoes,2010,92069,1083,40093.69,27.68
3497,India,Sweet potatoes,2010,92069,1083,40093.69,27.68
3498,India,Sweet potatoes,2010,92069,1083,40093.69,26.67
3499,India,Wheat,2010,28395,1083,40093.69,26.51
3500,India,Wheat,2010,28395,1083,40093.69,28.02
3501,India,Wheat,2010,28395,1083,40093.69,26.81
3502,India,Wheat,2010,28395,1083,40093.69,24.98
3503,India,Wheat,2010,28395,1083,40093.69,25.71
3504,India,Wheat,2010,28395,1083,40093.69,26.61
3505,India,Wheat,2010,28395,1083,40093.69,26.52
3506,India,Wheat,2010,28395,1083,40093.69,27.29
3507,India,Wheat,2010,28395,1083,40093.69,27.69
3508,India,Wheat,2010,28395,1083,40093.69,26.31
3509,India,Wheat,2010,28395,1083,40093.69,26.82
3510,India,Wheat,2010,28395,1083,40093.69,26.02
